id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
67437661,,15000,15000,15000.0, 36 months, 11.99%,498.15,C,C1,Painter,10+ years,RENT,40000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67437661,,home_improvement,Home improvement,928xx,CA,3.93,1.0,Apr-2004,670,674,0.0,20.0,,5.0,0.0,2210,38.1%,13.0,w,5164.62,5164.62,12443.76,12443.76,9835.38,2608.38,0.0,0.0,0.0,Feb-2018,498.15,Mar-2018,Feb-2018,694,690,0.0,,1,Individual,,,,0.0,0.0,2210.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,513.0,35.0,5800.0,0.0,0.0,0.0,1.0,442.0,1796.0,28.2,0.0,0.0,,140.0,28.0,12.0,0.0,40.0,20.0,20.0,20.0,0.0,2.0,3.0,3.0,10.0,0.0,4.0,12.0,3.0,5.0,0.0,0.0,0.0,1.0,76.9,0.0,0.0,0.0,6341.0,2210.0,2500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
79022158,,28025,28025,28000.0, 36 months, 15.31%,975.76,C,C5,Train Operator,10+ years,OWN,78000.0,Source Verified,May-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79022158,,debt_consolidation,Debt consolidation,112xx,NY,19.88,2.0,Jul-1993,685,689,0.0,4.0,,24.0,0.0,21986,56.8%,35.0,f,13246.45,13234.63,20467.12,20448.86,14778.55,5688.57,0.0,0.0,0.0,Feb-2018,975.76,Mar-2018,Feb-2018,684,680,0.0,,1,Individual,,,,0.0,0.0,308206.0,1.0,2.0,0.0,0.0,43.0,9700.0,35.0,2.0,3.0,4781.0,47.0,36900.0,1.0,2.0,2.0,3.0,17123.0,4275.0,78.0,0.0,0.0,99.0,273.0,3.0,3.0,2.0,42.0,,9.0,21.0,0.0,5.0,13.0,6.0,10.0,4.0,21.0,29.0,13.0,24.0,0.0,0.0,0.0,2.0,82.4,66.7,0.0,0.0,380150.0,31686.0,20600.0,28000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
62275727,,17500,17500,17500.0, 36 months,  9.17%,557.89,B,B2,,,MORTGAGE,67000.0,Source Verified,Oct-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62275727,,credit_card,Credit card refinancing,302xx,GA,12.43,0.0,Oct-2001,665,669,1.0,,,9.0,0.0,22833,85.2%,17.0,w,4834.07,4834.07,15098.69,15098.69,12665.93,2432.76,0.0,0.0,0.0,Feb-2018,557.89,Mar-2018,Feb-2018,729,725,0.0,,1,Individual,,,,0.0,0.0,215941.0,,,,,,,,,,,,26800.0,,,,5.0,23993.0,1985.0,90.0,0.0,0.0,105.0,168.0,8.0,8.0,7.0,13.0,,6.0,,0.0,6.0,7.0,6.0,6.0,1.0,8.0,9.0,7.0,9.0,0.0,0.0,0.0,2.0,100.0,83.3,0.0,0.0,221900.0,22833.0,19800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
119232467,,20000,20000,20000.0, 36 months, 21.45%,758.14,D,D5,EXPEDITER,9 years,RENT,44000.0,Verified,Sep-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=119232467,,debt_consolidation,Debt consolidation,967xx,HI,95.66,0.0,Nov-1993,680,684,0.0,24.0,,14.0,0.0,48698,82.5%,43.0,w,17923.89,17923.89,3743.03,3743.03,2076.11,1666.92,0.0,0.0,0.0,Feb-2018,758.14,Mar-2018,Feb-2018,714,710,0.0,,1,Joint App,116000.0,37.47,Verified,0.0,0.0,101754.0,0.0,3.0,1.0,6.0,8.0,53056.0,58.0,2.0,5.0,1773.0,75.0,59000.0,0.0,17.0,0.0,11.0,7827.0,2255.0,65.3,0.0,0.0,147.0,286.0,11.0,8.0,0.0,16.0,,16.0,24.0,0.0,2.0,6.0,4.0,10.0,20.0,11.0,23.0,7.0,14.0,0.0,0.0,0.0,3.0,97.7,50.0,0.0,0.0,145420.0,101754.0,6500.0,86420.0,104819.0,585.0,589.0,Nov-2002,0.0,0.0,6.0,93.0,3.0,14.0,0.0,0.0,2.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68232292,,14000,14000,14000.0, 60 months, 19.89%,370.06,E,E3,Sterile process technician,4 years,RENT,45000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68232292,,credit_card,Credit card refinancing,539xx,WI,28.83,0.0,Feb-2003,675,679,2.0,,,8.0,0.0,8837,82.6%,15.0,w,0.0,0.0,5720.08,5720.08,1815.76,2609.49,0.0,1294.83,233.0694,Jan-2017,370.06,,Jun-2017,549,545,0.0,,1,Individual,,,,0.0,0.0,36967.0,2.0,3.0,2.0,4.0,2.0,28130.0,89.0,0.0,0.0,3973.0,88.0,10700.0,5.0,5.0,3.0,4.0,4621.0,270.0,96.5,0.0,0.0,154.0,56.0,25.0,2.0,0.0,39.0,,2.0,,0.0,3.0,4.0,3.0,3.0,10.0,5.0,5.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,42173.0,36967.0,7700.0,31473.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
102641135,,30000,30000,30000.0, 36 months,  5.32%,903.45,A,A1,Engineering manager,10+ years,MORTGAGE,127000.0,Source Verified,Mar-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=102641135,,credit_card,Credit card refinancing,173xx,PA,19.89,2.0,Dec-1988,700,704,0.0,6.0,,13.0,0.0,59020,84%,30.0,w,21334.67,21334.67,9929.08,9929.08,8665.33,1263.75,0.0,0.0,0.0,Feb-2018,903.45,Mar-2018,Feb-2018,709,705,0.0,,1,Individual,,,,0.0,0.0,68752.0,0.0,2.0,0.0,0.0,42.0,9732.0,20.0,0.0,0.0,12718.0,58.0,70300.0,0.0,1.0,0.0,0.0,5729.0,7082.0,84.5,0.0,0.0,163.0,339.0,35.0,35.0,2.0,63.0,,,22.0,0.0,6.0,9.0,6.0,11.0,7.0,11.0,21.0,9.0,13.0,0.0,0.0,0.0,0.0,83.3,66.7,0.0,0.0,118364.0,68752.0,45700.0,48064.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52708843,,2000,2000,2000.0, 36 months, 12.29%,66.71,C,C1,Sales & Marketing ,< 1 year,RENT,30160.0,Verified,Jul-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52708843,,debt_consolidation,Debt consolidation,774xx,TX,6.61,0.0,Jul-2002,680,684,0.0,,,3.0,0.0,6421,97.3%,5.0,f,324.01,324.01,2081.64,2081.64,1675.99,390.65,15.0,0.0,0.0,Feb-2018,66.71,Mar-2018,Feb-2018,579,575,0.0,,1,Individual,,,,0.0,0.0,6421.0,,,,,,,,,,,,6600.0,,,,0.0,2140.0,179.0,97.3,0.0,0.0,,155.0,38.0,38.0,0.0,38.0,,,,0.0,3.0,3.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,6600.0,6421.0,6600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76254589,,15000,15000,15000.0, 36 months, 11.47%,494.43,B,B5,First Mate,1 year,OWN,79000.0,Verified,Apr-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76254589,,debt_consolidation,Debt consolidation,496xx,MI,5.83,0.0,Sep-2003,670,674,1.0,70.0,,4.0,0.0,16373,52.3%,9.0,w,0.0,0.0,7406.89,7406.89,5633.17,1773.72,0.0,0.0,0.0,Jul-2017,494.43,,Jan-2018,504,500,0.0,81.0,1,Individual,,,,0.0,0.0,16373.0,1.0,0.0,0.0,0.0,101.0,0.0,,1.0,1.0,8105.0,52.0,31300.0,0.0,0.0,2.0,1.0,4093.0,14927.0,52.3,0.0,0.0,151.0,121.0,6.0,6.0,0.0,6.0,74.0,6.0,74.0,0.0,3.0,3.0,4.0,7.0,2.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,1.0,77.8,25.0,0.0,0.0,31300.0,16373.0,31300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
123951599,,5500,5500,5500.0, 36 months,  5.32%,165.64,A,A1,,,MORTGAGE,39000.0,Not Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=123951599,,debt_consolidation,Debt consolidation,338xx,FL,23.56,0.0,Feb-2003,800,804,0.0,,,21.0,0.0,14063,11.7%,34.0,w,5216.86,5216.86,328.03,328.03,283.14,44.89,0.0,0.0,0.0,Jan-2018,165.64,Mar-2018,Feb-2018,799,795,0.0,,1,Individual,,,,0.0,0.0,39281.0,1.0,1.0,0.0,1.0,16.0,25218.0,82.0,2.0,3.0,4172.0,26.0,119900.0,0.0,1.0,0.0,4.0,1964.0,76950.0,9.0,0.0,0.0,173.0,177.0,0.0,0.0,1.0,0.0,,16.0,,0.0,7.0,9.0,11.0,15.0,2.0,20.0,31.0,9.0,21.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,150565.0,39281.0,84600.0,30665.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93781530,,10000,10000,10000.0, 36 months, 11.44%,329.48,B,B4,Lead,10+ years,MORTGAGE,47000.0,Source Verified,Nov-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93781530,,debt_consolidation,Debt consolidation,360xx,AL,15.78,0.0,Jul-1993,660,664,1.0,36.0,20.0,7.0,2.0,3689,24.6%,19.0,w,6510.86,6510.86,4600.01,4600.01,3489.14,1110.87,0.0,0.0,0.0,Jan-2018,329.48,Mar-2018,Feb-2018,684,680,0.0,36.0,1,Individual,,,,0.0,3540.0,3858.0,2.0,1.0,0.0,1.0,16.0,169.0,11.0,2.0,2.0,131.0,23.0,15000.0,0.0,1.0,1.0,3.0,643.0,2772.0,7.6,0.0,0.0,106.0,280.0,3.0,3.0,0.0,3.0,36.0,3.0,36.0,1.0,2.0,4.0,2.0,10.0,2.0,6.0,17.0,4.0,7.0,0.0,0.0,0.0,2.0,94.7,0.0,0.0,0.0,16500.0,3858.0,3000.0,1500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77587641,,24800,24800,24800.0, 60 months, 14.46%,582.99,C,C4,Portfolio manager ,10+ years,MORTGAGE,135000.0,Source Verified,Jun-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77587641,,debt_consolidation,Debt consolidation,088xx,NJ,8.71,1.0,Jun-2002,705,709,0.0,14.0,,12.0,0.0,32788,81%,26.0,w,18416.9,18416.9,11639.88,11639.88,6383.1,5256.78,0.0,0.0,0.0,Feb-2018,582.99,Mar-2018,Feb-2018,689,685,0.0,,1,Individual,,,,0.0,0.0,432600.0,0.0,1.0,0.0,0.0,107.0,5091.0,28.0,1.0,2.0,10613.0,64.0,40500.0,0.0,0.0,0.0,2.0,39327.0,6712.0,83.0,0.0,0.0,153.0,167.0,12.0,12.0,6.0,13.0,14.0,13.0,14.0,0.0,6.0,6.0,8.0,11.0,6.0,9.0,14.0,6.0,12.0,0.0,0.0,0.0,1.0,96.2,57.1,0.0,0.0,483537.0,37879.0,39500.0,18287.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23653529,,9750,9750,9750.0, 36 months, 14.99%,337.94,C,C5,Instructor,1 year,MORTGAGE,42000.0,Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=23653529,,major_purchase,Major purchase,335xx,FL,5.71,1.0,Mar-1999,755,759,3.0,18.0,,6.0,0.0,24,0.2%,31.0,f,0.0,0.0,9922.13,9922.13,9750.0,172.13,0.0,0.0,0.0,Jan-2015,170.37,,Jul-2017,789,785,0.0,,1,Individual,,,,0.0,0.0,251168.0,,,,,,,,,,,,11600.0,,,,2.0,41861.0,11476.0,0.2,0.0,0.0,154.0,184.0,0.0,0.0,3.0,0.0,18.0,2.0,18.0,0.0,1.0,1.0,3.0,4.0,20.0,4.0,8.0,1.0,6.0,0.0,0.0,0.0,1.0,96.8,0.0,0.0,0.0,279598.0,19761.0,11500.0,25939.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
116829600,,15400,15400,15400.0, 60 months,  9.93%,326.68,B,B2,lead operator,10+ years,MORTGAGE,73000.0,Not Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=116829600,,debt_consolidation,Debt consolidation,446xx,OH,12.58,0.0,Jul-2005,745,749,0.0,,,8.0,0.0,6258,42%,17.0,w,14387.15,14387.15,1616.41,1616.41,1012.85,603.56,0.0,0.0,0.0,Jan-2018,326.68,Mar-2018,Feb-2018,704,700,0.0,,1,Individual,,,,0.0,0.0,118677.0,0.0,2.0,0.0,1.0,18.0,7802.0,34.0,0.0,1.0,3042.0,37.0,14900.0,2.0,1.0,0.0,2.0,14835.0,3038.0,58.9,0.0,0.0,145.0,111.0,22.0,18.0,3.0,67.0,,14.0,,0.0,2.0,3.0,2.0,2.0,7.0,5.0,7.0,3.0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,147331.0,14060.0,7400.0,23156.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
55130169,,15000,15000,15000.0, 60 months, 13.99%,348.95,C,C4,Nurse,8 years,RENT,38000.0,Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55130169,,debt_consolidation,Debt consolidation,471xx,IN,24.01,0.0,Feb-1999,715,719,2.0,,,21.0,0.0,5239,18.5%,56.0,w,0.0,0.0,18501.2423148562,18501.24,15000.0,3501.24,0.0,0.0,0.0,Jun-2017,10836.0,,Feb-2018,664,660,0.0,,1,Individual,,,,0.0,0.0,68968.0,,,,,,,,,,,,28300.0,,,,8.0,3448.0,11294.0,29.4,0.0,0.0,142.0,197.0,1.0,1.0,0.0,6.0,,3.0,,0.0,2.0,4.0,8.0,10.0,30.0,17.0,26.0,4.0,21.0,0.0,0.0,0.0,6.0,100.0,25.0,0.0,0.0,91351.0,68968.0,16000.0,63051.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
87324640,,18900,18900,18900.0, 36 months, 10.49%,614.21,B,B3,Project Manager,1 year,RENT,125000.0,Source Verified,Aug-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=87324640,,debt_consolidation,Debt consolidation,224xx,VA,24.07,0.0,Sep-1997,690,694,0.0,,,14.0,0.0,38528,78.2%,47.0,w,8519.27,8519.27,12383.93,12383.93,10380.73,2003.2,0.0,0.0,0.0,Jan-2018,614.21,Mar-2018,Feb-2018,679,675,0.0,,1,Individual,,,,0.0,0.0,144227.0,0.0,4.0,1.0,1.0,8.0,105699.0,57.0,1.0,3.0,12361.0,70.0,49300.0,1.0,12.0,3.0,4.0,10302.0,4586.0,84.7,0.0,0.0,227.0,193.0,7.0,7.0,0.0,42.0,,7.0,,0.0,4.0,7.0,5.0,6.0,32.0,10.0,15.0,7.0,14.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,177499.0,144227.0,30000.0,128199.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
86904964,,40000,40000,40000.0, 60 months, 13.49%,920.19,C,C2,Attorney (Partner),2 years,MORTGAGE,145000.0,Verified,Aug-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=86904964,,debt_consolidation,Debt consolidation,294xx,SC,21.61,0.0,Mar-1997,765,769,0.0,,,14.0,0.0,17638,19.3%,39.0,w,0.0,0.0,40508.57,40508.57,40000.0,508.57,0.0,0.0,0.0,Sep-2016,40538.55,,Feb-2018,704,700,0.0,,1,Individual,,,,0.0,0.0,569867.0,1.0,4.0,3.0,6.0,2.0,157149.0,101.0,1.0,1.0,15044.0,34.0,91600.0,1.0,1.0,2.0,8.0,40705.0,58962.0,23.0,0.0,0.0,153.0,233.0,9.0,2.0,6.0,9.0,,11.0,,0.0,5.0,5.0,8.0,10.0,18.0,9.0,15.0,5.0,14.0,0.0,0.0,0.0,5.0,100.0,12.5,0.0,0.0,669589.0,174787.0,76600.0,177418.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3376644,,30000,30000,30000.0, 60 months, 20.49%,803.02,E,E1,State of Nevada,10+ years,OWN,67000.0,Verified,Feb-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3376644,,debt_consolidation,Debt Free in Five Years,894xx,NV,23.21,1.0,Sep-1994,695,699,0.0,22.0,,11.0,0.0,32661,91.5%,18.0,f,0.0,0.0,48180.9838373988,48180.98,30000.0,18180.98,0.0,0.0,0.0,Feb-2018,802.8,,Feb-2018,689,685,0.0,,1,Individual,,,,0.0,0.0,94009.0,,,,,,,,,,,,35700.0,,,,2.0,8546.0,1983.0,93.8,0.0,0.0,174.0,224.0,4.0,4.0,2.0,4.0,,,22.0,0.0,5.0,8.0,5.0,8.0,5.0,8.0,11.0,8.0,11.0,0.0,0.0,0.0,2.0,94.0,100.0,0.0,0.0,133416.0,45823.0,32200.0,13835.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63469455,,24000,24000,24000.0, 60 months, 13.18%,548.29,C,C3,Deputy Bureau Chief,3 years,OWN,130000.0,Verified,Nov-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63469455,,debt_consolidation,Debt consolidation,117xx,NY,31.03,0.0,Oct-1994,710,714,1.0,,,16.0,0.0,26529,60.2%,24.0,w,15108.43,15108.43,14786.26,14786.26,8891.57,5894.69,0.0,0.0,0.0,Feb-2018,548.29,Mar-2018,Feb-2018,689,685,0.0,,1,Individual,,,,0.0,0.0,196672.0,,,,,,,,,,,,44100.0,,,,3.0,14048.0,6157.0,76.0,0.0,0.0,140.0,252.0,4.0,4.0,0.0,4.0,,4.0,,0.0,4.0,7.0,4.0,9.0,5.0,9.0,17.0,7.0,16.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,280844.0,196672.0,25700.0,222940.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
43389996,,5000,5000,5000.0, 36 months, 16.99%,178.24,D,D3,Vocational Rehabilitation Technician,5 years,RENT,25979.0,Verified,Mar-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43389996,,debt_consolidation,Debt consolidation,331xx,FL,31.79,0.0,Jun-1996,690,694,0.0,,,9.0,0.0,9099,74%,10.0,f,120.13,120.13,6287.76,6287.76,4879.87,1407.89,0.0,0.0,0.0,Feb-2018,178.24,Mar-2018,Feb-2018,569,565,0.0,,1,Individual,,,,0.0,0.0,19004.0,,,,,,,,,,,,12300.0,,,,7.0,2112.0,2984.0,66.8,0.0,0.0,8.0,225.0,12.0,6.0,0.0,12.0,,22.0,,0.0,5.0,7.0,5.0,5.0,2.0,7.0,8.0,7.0,9.0,0.0,0.0,0.0,4.0,100.0,80.0,0.0,0.0,23300.0,19004.0,9000.0,11000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10617770,,6600,6600,6600.0, 36 months,  6.03%,200.88,A,A1,Editor,6 years,RENT,50000.0,Not Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10617770,,debt_consolidation,Debt consolidation,111xx,NY,18.36,0.0,Aug-2000,780,784,0.0,,,7.0,0.0,6002,19.2%,33.0,w,0.0,0.0,7148.9800489899,7148.98,6600.0,548.98,0.0,0.0,0.0,Jul-2016,198.46,,Jul-2016,804,800,0.0,,1,Individual,,,,0.0,0.0,82097.0,,,,,,,,,,,,31300.0,,,,2.0,11728.0,25298.0,19.2,0.0,0.0,161.0,138.0,13.0,12.0,0.0,13.0,,12.0,,0.0,2.0,2.0,4.0,14.0,16.0,4.0,17.0,2.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,109124.0,82097.0,31300.0,77824.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
64310892,,20000,20000,20000.0, 36 months,  6.24%,610.62,A,A2,Chief Technical Officer,2 years,RENT,90000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=64310892,,credit_card,Credit card refinancing,891xx,NV,10.68,0.0,Aug-2004,690,694,0.0,45.0,,11.0,0.0,12420,26.8%,19.0,w,0.0,0.0,21562.759895545,21562.76,20000.0,1562.76,0.0,0.0,0.0,Jul-2017,5852.52,,Dec-2017,724,720,0.0,45.0,1,Individual,,,,0.0,116.0,38396.0,,,,,,,,,,,,46400.0,,,,10.0,3491.0,19980.0,38.3,0.0,0.0,135.0,54.0,10.0,10.0,0.0,11.0,,7.0,,1.0,5.0,5.0,9.0,12.0,6.0,10.0,13.0,5.0,11.0,0.0,0.0,0.0,2.0,89.5,22.2,0.0,0.0,79434.0,38396.0,32400.0,33034.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
50769391,,12000,12000,12000.0, 36 months, 11.53%,395.89,B,B5,assembler,< 1 year,MORTGAGE,41380.0,Source Verified,Jun-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=50769391,,debt_consolidation,Debt consolidation,270xx,NC,10.61,0.0,Mar-2004,670,674,2.0,78.0,,8.0,0.0,6094,81.3%,15.0,f,1545.97,1545.97,12660.79,12660.79,10454.03,2206.76,0.0,0.0,0.0,Feb-2018,395.89,Mar-2018,Oct-2016,689,685,0.0,78.0,1,Individual,,,,0.0,0.0,86897.0,,,,,,,,,,,,7500.0,,,,2.0,10862.0,789.0,84.2,0.0,0.0,120.0,134.0,3.0,3.0,1.0,48.0,78.0,0.0,78.0,0.0,4.0,6.0,4.0,7.0,4.0,6.0,10.0,6.0,8.0,0.0,0.0,0.0,2.0,60.0,100.0,0.0,0.0,95889.0,13363.0,5000.0,7479.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
77398631,,22000,22000,22000.0, 60 months,  9.75%,464.74,B,B3,Manager,10+ years,RENT,90000.0,Not Verified,May-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77398631,,debt_consolidation,Debt consolidation,928xx,CA,6.59,0.0,May-1999,675,679,0.0,72.0,,7.0,0.0,16251,46.6%,20.0,w,15480.19,15480.19,9747.62,9747.62,6519.81,3227.81,0.0,0.0,0.0,Feb-2018,464.74,Mar-2018,Feb-2018,779,775,0.0,72.0,1,Individual,,,,0.0,750.0,16251.0,0.0,0.0,0.0,0.0,118.0,0.0,,0.0,2.0,11471.0,47.0,34900.0,0.0,0.0,0.0,2.0,2322.0,12804.0,53.9,0.0,0.0,130.0,203.0,22.0,22.0,2.0,24.0,,,,1.0,3.0,6.0,4.0,8.0,2.0,7.0,16.0,6.0,7.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,34900.0,16251.0,27800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
78649799,,14000,14000,13700.0, 60 months, 23.32%,397.25,E,E3,Mentor Coach,< 1 year,RENT,49900.0,Source Verified,Jun-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=78649799,,debt_consolidation,Debt consolidation,801xx,CO,10.65,0.0,Sep-1995,660,664,3.0,,56.0,19.0,1.0,4824,45.5%,39.0,f,0.0,0.0,2274.66,2225.92,788.54,1486.12,0.0,0.0,0.0,Nov-2016,397.25,,Feb-2018,499,0,0.0,,1,Individual,,,,0.0,0.0,130350.0,4.0,9.0,1.0,2.0,3.0,125526.0,114.0,5.0,6.0,1028.0,105.0,10600.0,0.0,0.0,4.0,8.0,6861.0,3478.0,31.8,0.0,0.0,247.0,138.0,0.0,0.0,0.0,21.0,,0.0,,0.0,3.0,6.0,5.0,7.0,22.0,10.0,17.0,6.0,19.0,0.0,0.0,0.0,6.0,100.0,0.0,1.0,0.0,124133.0,130350.0,5100.0,113533.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
