id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
56542835,,13125,13125,13125.0, 36 months,  7.26%,406.83,A,A4,KNOWLEDGE OPERATIONS,10+ years,MORTGAGE,60000.0,Not Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=56542835,,credit_card,Credit card refinancing,393xx,MS,16.89,1.0,Nov-2002,710,714,1.0,8.0,,11.0,0.0,11555,22.3%,30.0,w,0.0,0.0,13666.55,13666.55,13125.0,541.55,0.0,0.0,0.0,Mar-2016,11200.03,,Feb-2018,714,710,0.0,,1,Individual,,,,0.0,0.0,188331.0,,,,,,,,,,,,51800.0,,,,6.0,18833.0,19187.0,25.3,0.0,0.0,144.0,152.0,1.0,1.0,1.0,18.0,70.0,4.0,70.0,0.0,1.0,3.0,3.0,8.0,14.0,9.0,15.0,3.0,11.0,0.0,0.0,0.0,3.0,90.0,0.0,0.0,0.0,236840.0,62116.0,25700.0,58398.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
22351479,,20000,20000,20000.0, 60 months, 12.49%,449.86,B,B5,Visual Information Specialist,2 years,MORTGAGE,71000.0,Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=22351479,,debt_consolidation,Debt consolidation,207xx,MD,1.27,0.0,Mar-1997,775,779,0.0,,,6.0,0.0,4615,17.7%,9.0,w,0.0,0.0,24188.127341404703,24188.13,20000.0,4188.13,0.0,0.0,0.0,Dec-2017,576.93,,Jan-2018,649,645,0.0,,1,Individual,,,,0.0,0.0,218615.0,,,,,,,,,,,,26000.0,,,,3.0,36436.0,19795.0,18.2,0.0,0.0,132.0,208.0,2.0,2.0,1.0,7.0,,,,0.0,1.0,2.0,3.0,5.0,1.0,5.0,7.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,240000.0,4615.0,24200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
21551115,,15000,15000,15000.0, 36 months,  6.49%,459.67,A,A2,Vice-President,7 years,OWN,150000.0,Not Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=21551115,,credit_card,Credit card refinancing,770xx,TX,10.08,3.0,Feb-2004,670,674,0.0,5.0,,10.0,0.0,18896,35.7%,36.0,f,0.0,0.0,16400.0600061585,16400.06,15000.0,1400.06,0.0,0.0,0.0,Aug-2016,5367.98,,Sep-2017,724,720,0.0,,1,Individual,,,,0.0,0.0,27458.0,,,,,,,,,,,,53000.0,,,,3.0,3051.0,31104.0,37.8,0.0,0.0,82.0,125.0,13.0,13.0,3.0,18.0,5.0,9.0,5.0,0.0,4.0,4.0,6.0,18.0,7.0,7.0,25.0,4.0,10.0,0.0,0.0,0.0,0.0,82.9,0.0,0.0,0.0,105416.0,27458.0,50000.0,46021.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
59412013,,20000,20000,20000.0, 60 months, 18.25%,510.6,E,E1,General Manager,2 years,MORTGAGE,110000.0,Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59412013,,debt_consolidation,Debt consolidation,027xx,MA,12.27,1.0,Jul-2002,660,664,0.0,7.0,,5.0,0.0,14018,100.1%,18.0,w,0.0,0.0,21313.31,21313.31,20000.0,1313.31,0.0,0.0,0.0,Jan-2016,19801.79,,Feb-2018,709,705,0.0,7.0,1,Individual,,,,0.0,0.0,215823.0,,,,,,,,,,,,14000.0,,,,0.0,43165.0,0.0,100.7,0.0,0.0,133.0,157.0,35.0,35.0,1.0,94.0,,,7.0,1.0,1.0,2.0,1.0,3.0,9.0,2.0,8.0,2.0,5.0,0.0,0.0,1.0,0.0,88.9,100.0,0.0,0.0,281999.0,25815.0,13500.0,48999.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
5146344,,10000,10000,10000.0, 36 months, 10.16%,323.43,B,B1,Seascape Resort Inc,5 years,MORTGAGE,75000.0,Verified,May-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5146344,,debt_consolidation,Consol,324xx,FL,25.73,2.0,Jan-1994,690,694,0.0,9.0,,9.0,0.0,23538,81.2%,22.0,f,0.0,0.0,11102.2291908861,11102.23,10000.0,1102.23,0.0,0.0,0.0,Sep-2014,6257.24,,Feb-2018,724,720,0.0,9.0,1,Individual,,,,0.0,0.0,329166.0,,,,,,,,,,,,29000.0,,,,1.0,36574.0,4508.0,83.6,0.0,0.0,145.0,235.0,10.0,10.0,4.0,10.0,,7.0,,2.0,5.0,6.0,5.0,8.0,6.0,6.0,12.0,6.0,9.0,0.0,0.0,2.0,1.0,90.0,40.0,0.0,0.0,387427.0,81682.0,27500.0,87227.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
62146763,,10000,10000,10000.0, 36 months, 13.33%,338.54,C,C3,Emergency Room Technition,10+ years,MORTGAGE,55000.0,Not Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62146763,,debt_consolidation,Debt consolidation,945xx,CA,5.96,1.0,Feb-2003,675,679,1.0,13.0,93.0,9.0,1.0,6592,56.8%,20.0,w,0.0,0.0,10976.23,10976.23,10000.0,976.23,0.0,0.0,0.0,Aug-2016,8227.18,,Feb-2018,699,695,0.0,14.0,1,Individual,,,,0.0,0.0,305141.0,,,,,,,,,,,,11600.0,,,,4.0,33905.0,620.0,63.5,0.0,0.0,152.0,127.0,2.0,2.0,2.0,29.0,,4.0,,0.0,2.0,7.0,2.0,3.0,8.0,8.0,10.0,7.0,9.0,0.0,0.0,1.0,4.0,95.0,50.0,1.0,0.0,311600.0,6592.0,1700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
80568170,,12000,12000,12000.0, 36 months, 12.99%,404.27,C,C2,AnthroGuide coordinator,< 1 year,RENT,50000.0,Source Verified,Jun-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=80568170,,debt_consolidation,Debt consolidation,200xx,DC,11.23,0.0,Sep-2007,710,714,2.0,,,12.0,0.0,16989,38.6%,16.0,w,0.0,0.0,12954.0675819028,12954.07,12000.0,954.07,0.0,0.0,0.0,Jul-2017,1270.15,,Jul-2017,789,785,0.0,,1,Individual,,,,0.0,0.0,62578.0,2.0,5.0,1.0,3.0,5.0,45589.0,82.0,2.0,4.0,5673.0,63.0,44000.0,1.0,3.0,4.0,7.0,5215.0,27011.0,38.6,0.0,0.0,101.0,104.0,2.0,2.0,0.0,2.0,,0.0,,0.0,4.0,4.0,7.0,7.0,9.0,7.0,7.0,4.0,12.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,99576.0,62578.0,44000.0,55576.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
28654487,,12000,12000,12000.0, 60 months, 13.98%,279.1,C,C3,police officer,9 years,RENT,98000.0,Source Verified,Oct-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=28654487,,debt_consolidation,Debt consolidation,113xx,NY,13.58,0.0,Aug-2003,675,679,0.0,,,11.0,0.0,13243,84.9%,18.0,f,0.0,0.0,14917.330001409098,14917.33,12000.0,2917.33,0.0,0.0,0.0,Oct-2016,8498.03,,Nov-2017,649,645,0.0,,1,Individual,,,,0.0,0.0,27406.0,,,,,,,,,,,,15600.0,,,,2.0,2491.0,101.0,98.9,0.0,0.0,107.0,133.0,10.0,10.0,0.0,10.0,,,,0.0,5.0,7.0,5.0,6.0,7.0,8.0,11.0,7.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,48304.0,27406.0,9100.0,32704.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
44086662,,7000,7000,7000.0, 36 months, 11.53%,230.94,B,B5,Customer service ,< 1 year,RENT,30000.0,Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=44086662,,credit_card,Credit card refinancing,104xx,NY,7.84,0.0,Oct-2010,675,679,0.0,,,4.0,0.0,9511,71%,4.0,w,0.0,0.0,7766.745943249,7766.75,7000.0,766.75,0.0,0.0,0.0,Feb-2017,28.23,,Feb-2017,649,645,0.0,,1,Individual,,,,0.0,0.0,9511.0,,,,,,,,,,,,13400.0,,,,3.0,2378.0,3289.0,74.3,0.0,0.0,,53.0,8.0,8.0,0.0,17.0,,4.0,,0.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,13400.0,9511.0,12800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
787099,,20000,14300,14300.0, 60 months, 15.99%,347.68,D,D2,Planned Building Services,5 years,RENT,80000.0,Verified,Jun-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=787099,,debt_consolidation,My loan,103xx,NY,4.09,0.0,Mar-2006,720,724,2.0,,,4.0,0.0,9210,56.9%,6.0,f,0.0,0.0,20766.2199586195,20766.22,14300.0,6466.22,0.0,0.0,0.0,Jan-2016,2339.18,,Feb-2018,799,795,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
85710214,,37625,37625,37625.0, 60 months, 16.99%,934.88,D,D1,OPS Support Analyst,10+ years,MORTGAGE,102000.0,Verified,Jul-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=85710214,,debt_consolidation,Debt consolidation,038xx,NH,27.93,0.0,Apr-2000,715,719,1.0,,,16.0,0.0,28141,48.3%,29.0,w,0.0,0.0,44543.230663804505,44543.23,37625.0,6918.23,0.0,0.0,0.0,Sep-2017,32425.3,,Sep-2017,739,735,0.0,,1,Individual,,,,0.0,0.0,236455.0,1.0,4.0,0.0,2.0,20.0,68624.0,53.0,2.0,4.0,7961.0,51.0,58300.0,0.0,10.0,2.0,6.0,14778.0,22628.0,53.9,0.0,0.0,143.0,195.0,2.0,2.0,2.0,2.0,,2.0,,0.0,6.0,8.0,8.0,10.0,9.0,11.0,18.0,8.0,16.0,0.0,0.0,0.0,2.0,100.0,37.5,0.0,0.0,284273.0,96765.0,49100.0,79273.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
11706863,,18125,18125,18125.0, 60 months, 21.48%,495.25,E,E2,Senior Digital Marketing Specialist,6 years,RENT,72000.0,Source Verified,Feb-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=11706863,  Borrower added on 02/10/14 > consolidating credit card debt<br>,debt_consolidation,Debt consolidation,631xx,MO,17.85,1.0,Jun-1995,660,664,0.0,4.0,,16.0,0.0,18761,68%,40.0,w,0.0,0.0,20930.142927988,20930.14,18125.0,2805.14,0.0,0.0,0.0,Nov-2014,16968.14,,Oct-2016,594,590,0.0,4.0,1,Individual,,,,0.0,0.0,27795.0,,,,,,,,,,,,27600.0,,,,4.0,1853.0,2320.0,87.2,0.0,0.0,133.0,224.0,6.0,6.0,2.0,23.0,,11.0,,1.0,4.0,8.0,5.0,11.0,6.0,14.0,30.0,8.0,16.0,0.0,0.0,1.0,2.0,97.4,60.0,0.0,0.0,47085.0,27795.0,18100.0,19485.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
12616406,,35000,35000,35000.0, 60 months, 20.49%,936.86,E,E2,Professor / Director,4 years,MORTGAGE,115000.0,Verified,Mar-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12616406,,debt_consolidation,Debt consolidation,531xx,WI,24.3,0.0,Jan-2000,700,704,1.0,,,13.0,0.0,15235,89%,28.0,f,0.0,0.0,50632.79000652112,50632.79,35000.0,15632.79,0.0,0.0,0.0,Oct-2016,22526.99,,Feb-2018,689,685,0.0,,1,Individual,,,,0.0,0.0,455496.0,,,,,,,,,,,,17100.0,,,,7.0,35038.0,7500.0,91.0,0.0,0.0,139.0,170.0,7.0,7.0,7.0,7.0,52.0,1.0,52.0,0.0,2.0,5.0,5.0,6.0,11.0,5.0,12.0,4.0,13.0,,0.0,0.0,2.0,96.0,100.0,0.0,0.0,480183.0,170915.0,15000.0,172033.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1030851,,7200,7200,7200.0, 36 months, 11.71%,238.15,B,B3,meigs county council on aging,6 years,MORTGAGE,26453.0,Not Verified,Nov-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1030851,,debt_consolidation,bill pay,457xx,OH,21.55,0.0,May-1993,695,699,2.0,,,10.0,0.0,6695,82.7%,13.0,f,0.0,0.0,3810.4,3810.4,2888.44,917.16,0.0,4.8,0.0,Apr-2013,238.15,,Feb-2018,654,650,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
56029812,,19600,19600,19600.0, 60 months, 12.69%,442.86,C,C2,Staff Pharmacist,3 years,RENT,125000.0,Not Verified,Jul-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=56029812,,debt_consolidation,Debt consolidation,890xx,NV,24.65,0.0,Aug-1989,710,714,0.0,,,13.0,0.0,19354,42.8%,34.0,w,0.0,0.0,4602.24,4602.24,954.87,802.75,0.0,2844.62,256.0158,Dec-2015,885.72,,Oct-2016,604,600,0.0,,1,Individual,,,,0.0,0.0,162095.0,,,,,,,,,,,,45200.0,,,,15.0,12469.0,22875.0,45.7,0.0,0.0,83.0,311.0,5.0,3.0,0.0,5.0,,13.0,,0.0,3.0,4.0,4.0,6.0,24.0,7.0,10.0,4.0,13.0,0.0,0.0,0.0,7.0,100.0,50.0,0.0,0.0,202227.0,162095.0,42100.0,157027.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
6907485,,32000,32000,32000.0, 36 months, 14.33%,1098.83,C,C2,Terranea Resort,3 years,RENT,119800.0,Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6907485,,debt_consolidation,Debt Free!,926xx,CA,20.73,0.0,Nov-1998,700,704,1.0,,,12.0,0.0,26542,48.5%,23.0,w,0.0,0.0,39557.4357241299,39557.44,32000.0,7557.44,0.0,0.0,0.0,Sep-2016,1098.38,,Nov-2017,619,615,0.0,,1,Individual,,,,0.0,0.0,52356.0,,,,,,,,,,,,54700.0,,,,4.0,4363.0,24189.0,50.1,0.0,0.0,145.0,180.0,13.0,13.0,0.0,90.0,,4.0,,0.0,6.0,8.0,7.0,10.0,11.0,9.0,12.0,8.0,12.0,0.0,0.0,0.0,0.0,100.0,71.4,0.0,0.0,100425.0,52356.0,48500.0,45725.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
69992104,,24000,24000,24000.0, 60 months, 20.50%,642.55,E,E4,finance director,3 years,OWN,240000.0,Not Verified,Jan-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=69992104,,credit_card,Credit card refinancing,068xx,CT,23.76,0.0,Aug-2003,670,674,1.0,,,15.0,0.0,49367,93.1%,33.0,w,0.0,0.0,1900.32,1900.32,709.64,1190.68,0.0,0.0,0.0,May-2016,642.55,,Oct-2017,604,600,0.0,,1,Individual,,,,0.0,0.0,175835.0,1.0,6.0,1.0,7.0,12.0,126468.0,75.0,2.0,5.0,9881.0,82.0,53000.0,0.0,1.0,2.0,12.0,12560.0,838.0,97.8,0.0,0.0,149.0,140.0,3.0,3.0,0.0,15.0,,0.0,,0.0,5.0,6.0,5.0,10.0,14.0,9.0,19.0,6.0,15.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,233536.0,175835.0,37900.0,180536.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32429009,,14400,14400,14400.0, 36 months,  8.39%,453.84,A,A5,HR Director,8 years,MORTGAGE,120000.0,Source Verified,Oct-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=32429009,,credit_card,Credit card refinancing,975xx,OR,13.62,0.0,Oct-2001,725,729,0.0,77.0,,9.0,0.0,20121,36.3%,31.0,w,0.0,0.0,15342.03,15342.03,14400.0,942.03,0.0,0.0,0.0,Sep-2015,11264.18,,Feb-2018,754,750,0.0,,1,Individual,,,,0.0,0.0,578816.0,,,,,,,,,,,,55500.0,,,,8.0,64313.0,30816.0,37.7,0.0,0.0,156.0,146.0,6.0,4.0,8.0,6.0,,4.0,,0.0,4.0,5.0,4.0,5.0,14.0,5.0,9.0,5.0,9.0,0.0,0.0,0.0,5.0,96.8,25.0,0.0,0.0,624745.0,59296.0,49500.0,42345.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
350617,,3500,3500,0.0, 36 months, 10.39%,113.58,B,B4,Dischell Bartle Yanoff  and  Dooley,4 years,RENT,70000.0,Not Verified,Jun-2008,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=350617," I am purchasing a 42 foot Hunter liveaboard sailboat for $99,000.  I have all but $3,500 of the funding necessary for the purchase.   I just need a little assistance please.",major_purchase,Financing the dream,194xx,PA,12.86,0.0,Dec-1997,690,694,15.0,36.0,,22.0,0.0,6469,8.7%,34.0,f,0.0,0.0,706.34,0.0,423.61,144.24,0.0,138.49,1.38,Dec-2008,113.58,Oct-2009,Oct-2016,629,625,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
52374321,,5000,5000,5000.0, 36 months, 12.29%,166.77,C,C1,Driver,5 years,MORTGAGE,80000.0,Verified,Jun-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52374321,,home_improvement,Home improvement,390xx,MS,21.23,0.0,Nov-2001,665,669,1.0,57.0,87.0,17.0,1.0,11292,27%,23.0,f,0.0,0.0,2337.71,2337.71,1730.1,607.61,0.0,0.0,0.0,Aug-2016,166.77,,Feb-2018,604,600,0.0,38.0,1,Individual,,,,0.0,0.0,214964.0,,,,,,,,,,,,42150.0,,,,8.0,12644.0,13925.0,17.0,2.0,0.0,129.0,163.0,5.0,5.0,1.0,43.0,,5.0,,0.0,2.0,8.0,4.0,4.0,10.0,8.0,11.0,5.0,17.0,,0.0,0.0,7.0,83.0,0.0,1.0,0.0,244114.0,47965.0,27850.0,33080.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
86071130,,14275,14275,14275.0, 60 months, 24.99%,418.91,E,E4,Front Office Manager,< 1 year,RENT,47000.0,Source Verified,Jul-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=86071130,,debt_consolidation,Debt consolidation,350xx,AL,14.43,0.0,Jun-2003,700,704,1.0,,110.0,6.0,1.0,7556,44.4%,11.0,w,0.0,0.0,15609.8340862095,15609.83,14275.0,1334.83,0.0,0.0,0.0,Dec-2016,14392.74,,Feb-2018,709,705,0.0,,1,Individual,,,,0.0,0.0,15720.0,1.0,1.0,0.0,1.0,14.0,8164.0,90.0,4.0,4.0,5501.0,60.0,17000.0,0.0,0.0,2.0,5.0,2620.0,7944.0,48.7,0.0,0.0,119.0,40.0,5.0,5.0,2.0,7.0,,5.0,,0.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,26100.0,15720.0,15500.0,9100.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
112056886,,40000,40000,40000.0, 60 months,  9.44%,838.91,B,B1,Marketing Manager,< 1 year,MORTGAGE,140000.0,Verified,Jul-2017,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112056886,,debt_consolidation,Debt consolidation,197xx,DE,11.73,0.0,Jun-1996,775,779,1.0,,,13.0,0.0,15433,32.8%,22.0,w,0.0,0.0,2485.26,2485.26,1585.13,900.13,0.0,0.0,0.0,Oct-2017,838.91,,Jun-2017,779,775,0.0,,1,Joint App,260000.0,11.4,Verified,0.0,0.0,359395.0,1.0,2.0,0.0,0.0,25.0,45588.0,63.0,1.0,3.0,6859.0,45.0,47100.0,1.0,0.0,1.0,3.0,32672.0,24685.0,33.5,0.0,0.0,163.0,252.0,6.0,6.0,4.0,24.0,,6.0,,0.0,3.0,5.0,4.0,4.0,6.0,10.0,12.0,5.0,13.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,470457.0,61021.0,37100.0,71978.0,77326.0,675.0,679.0,Nov-2003,1.0,4.0,12.0,58.4,3.0,11.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
12617703,,27000,27000,27000.0, 36 months, 12.99%,909.61,B,B5,Teacher/Coach,2 years,MORTGAGE,78000.0,Source Verified,Mar-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12617703,,debt_consolidation,Debt consolidation,787xx,TX,20.6,1.0,Jul-1997,670,674,1.0,18.0,,11.0,0.0,26905,75.2%,26.0,w,0.0,0.0,32745.8139504363,32745.81,27000.0,5745.81,0.0,0.0,0.0,Mar-2017,909.46,,Feb-2018,729,725,0.0,,1,Individual,,,,0.0,0.0,259006.0,,,,,,,,,,,,35600.0,,,,4.0,23546.0,712.0,96.3,0.0,0.0,153.0,200.0,7.0,7.0,3.0,7.0,,5.0,,0.0,5.0,8.0,5.0,10.0,8.0,8.0,15.0,8.0,11.0,0.0,0.0,0.0,3.0,96.0,100.0,0.0,0.0,292788.0,59560.0,16800.0,39688.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
16231853,,20000,20000,20000.0, 60 months, 18.99%,518.71,E,E1,tech,3 years,MORTGAGE,55000.0,Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=16231853,,debt_consolidation,Debt consolidation,170xx,PA,29.41,0.0,Jun-2001,715,719,6.0,,,16.0,0.0,9329,43.2%,33.0,f,0.0,0.0,28150.571223932402,28150.57,20000.0,8150.57,0.0,0.0,0.0,Mar-2017,12589.27,,Feb-2018,684,680,0.0,,1,Individual,,,,0.0,0.0,175761.0,,,,,,,,,,,,21600.0,,,,4.0,11717.0,4031.0,40.7,0.0,0.0,158.0,150.0,11.0,3.0,1.0,11.0,,1.0,,0.0,2.0,4.0,5.0,7.0,16.0,11.0,16.0,4.0,16.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,202728.0,51359.0,6800.0,48672.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
37097528,,5000,5000,5000.0, 36 months, 16.49%,177.0,D,D3,Registered Nurse,2 years,RENT,45000.0,Not Verified,Dec-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37097528,,debt_consolidation,Debt consolidation,329xx,FL,19.41,2.0,Apr-2004,660,664,0.0,19.0,,10.0,0.0,2500,83.3%,16.0,f,0.0,0.0,3181.42,3181.42,2194.51,986.91,0.0,0.0,0.0,Jun-2016,177.0,,Feb-2018,564,560,0.0,,1,Individual,,,,0.0,290.0,57312.0,,,,,,,,,,,,3000.0,,,,3.0,5731.0,349.0,87.1,0.0,0.0,107.0,31.0,10.0,10.0,1.0,10.0,19.0,7.0,19.0,0.0,3.0,4.0,3.0,3.0,11.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,3.0,78.6,100.0,0.0,0.0,58185.0,57312.0,2700.0,55185.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1100754,,24000,24000,23975.0, 36 months, 12.42%,801.97,B,B4,Seminole Tribe of Florida,9 years,OWN,65000.0,Verified,Jan-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1100754,,debt_consolidation,CarandCCPayoffLoan,342xx,FL,20.12,0.0,Apr-1986,730,734,2.0,32.0,,5.0,0.0,9973,84.5%,14.0,f,0.0,0.0,28750.590018532286,28720.64,24000.0,4750.59,0.0,0.0,0.0,Sep-2014,3108.18,,Feb-2018,609,605,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
